Date,Player1,Player2,Sets_P1,Sets_P2,P1_G1,P2_G1,P1_G2,P2_G2,P1_G3,P2_G3,P1_G4,P2_G4,P1_G5,P2_G5,HomeWinner
1731838800,380106,769162,1,3,6,11,15,13,9,11,8,11,0,0,0
1731838500,686239,895155,3,1,11,9,10,12,11,5,11,5,0,0,1
1731838200,928764,845352,3,0,11,6,11,2,14,12,0,0,0,0,1
1731837900,812390,747626,1,3,9,11,5,11,11,2,10,12,0,0,0
1731837600,1013489,951650,1,3,12,14,15,13,2,11,8,11,0,0,0
1731837300,384004,788338,3,1,11,8,6,11,11,6,11,1,0,0,1
1731837000,380106,718780,0,3,7,11,8,11,9,11,0,0,0,0,0
1731836700,692512,830814,0,3,10,12,8,11,10,12,0,0,0,0,0
1731836400,845352,740747,2,3,9,11,10,12,12,10,11,4,8,11,0
1731836100,747626,1050239,3,2,11,13,7,11,11,8,12,10,11,7,1
1731835800,939384,1042284,0,3,8,11,5,11,9,11,0,0,0,0,0
1731835500,682070,788338,1,3,5,11,10,12,11,9,6,11,0,0,0
1731835200,769162,920854,3,2,11,7,11,6,7,11,9,11,12,10,1
1731834900,895155,830814,3,0,11,1,11,4,11,3,0,0,0,0,1
1731834600,928764,822987,1,3,7,11,8,11,11,6,4,11,0,0,0
1731834300,812390,747671,3,2,7,11,11,6,9,11,12,10,11,9,1
1731834000,943432,987043,0,3,8,11,11,13,4,11,0,0,0,0,0
1731833700,384004,381285,1,3,9,11,7,11,12,10,8,11,0,0,0
1731833400,718780,920854,2,3,11,7,8,11,8,11,15,13,8,11,0
1731833100,686239,692512,3,0,11,5,11,6,12,10,0,0,0,0,1
1731832800,830454,845352,3,1,11,7,8,11,11,6,11,9,0,0,1
1731832500,915835,747626,1,3,11,4,6,11,4,11,2,11,0,0,0
1731832200,1013489,939384,3,2,9,11,15,17,11,5,13,11,11,5,1
1731831900,788338,381285,1,3,11,9,6,11,8,11,7,11,0,0,0
1731831600,769162,380106,2,3,9,11,11,4,12,14,13,11,12,14,0
1731831300,830814,692512,1,3,8,11,4,11,11,6,4,11,0,0,0
1731831000,928764,740747,3,1,14,12,5,11,11,6,11,9,0,0,1
1731830700,812390,1050239,1,3,14,16,9,11,11,6,3,11,0,0,0
1731830400,939384,987043,3,2,11,4,11,4,8,11,8,11,12,10,1
1731830100,384004,682070,2,3,11,5,12,14,11,5,6,11,8,11,0
1731829800,920854,380106,3,0,11,8,11,8,11,8,0,0,0,0,1
1731829500,686239,895155,3,1,11,8,6,11,11,8,11,6,0,0,1
1731829200,845352,822987,0,3,2,11,6,11,9,11,0,0,0,0,0
1731828900,747626,747671,3,0,11,9,11,8,11,7,0,0,0,0,1
1731828600,943432,1042284,2,3,6,11,13,11,8,11,12,10,8,11,0
1731828000,769162,718780,0,3,7,11,9,11,14,16,0,0,0,0,0
1731827700,692512,895155,2,3,11,4,10,12,5,11,11,8,7,11,0
1731827400,830454,740747,1,3,11,8,8,11,5,11,7,11,0,0,0
1731827100,915835,1050239,1,3,8,11,7,11,11,8,4,11,0,0,0
1731826800,987043,951650,3,1,10,12,11,8,11,7,11,9,0,0,1
1731825900,686239,830814,3,0,11,8,11,8,13,11,0,0,0,0,1
1731825000,1013489,1042284,0,3,9,11,7,11,4,11,0,0,0,0,0
1731823200,943432,951650,0,3,4,11,3,11,6,11,0,0,0,0,0
1731814800,833546,750669,1,3,11,8,4,11,5,11,7,11,0,0,0
1731813000,765295,750668,3,2,11,9,11,5,2,11,8,11,11,7,1
1731810600,765295,750668,3,2,10,12,11,9,6,11,12,10,11,9,1
1731808800,750669,833546,2,3,11,9,8,11,11,9,8,11,11,13,0
1731807000,750668,833546,3,2,11,8,9,11,7,11,11,6,11,4,1
1731807000,848392,823858,0,3,6,11,8,11,2,11,0,0,0,0,0
1731806700,699249,702560,2,3,11,9,9,11,13,11,10,12,9,11,0
1731805200,750669,765295,3,2,9,11,12,10,11,4,10,12,11,6,1
1731803400,833546,765295,3,0,11,6,11,6,11,6,0,0,0,0,1
1731803100,848392,823858,3,2,11,6,11,8,4,11,9,11,11,5,1
1731802800,699249,702560,3,2,11,9,11,7,9,11,4,11,11,4,1
1731801600,750669,750668,3,0,11,9,12,10,11,6,0,0,0,0,1
1731801300,823858,702560,3,1,6,11,12,10,11,9,11,8,0,0,1
1731801000,699249,848392,0,3,6,11,7,11,6,11,0,0,0,0,0
1731800400,815545,951650,0,3,9,11,8,11,9,11,0,0,0,0,0
1731799800,699249,823858,0,3,7,11,4,11,8,11,0,0,0,0,0
1731799500,702560,848392,3,2,5,11,12,10,12,10,9,11,11,8,1
1731799500,909920,877899,3,0,12,10,11,7,13,11,0,0,0,0,1
1731798600,987043,1042284,1,3,9,11,11,9,8,11,10,12,0,0,0
1731798600,844031,836259,3,1,8,11,11,7,11,6,12,10,0,0,1
1731798300,1052451,827218,2,3,11,13,11,6,8,11,11,9,9,11,0
1731798300,735031,735029,3,2,12,10,11,9,5,11,2,11,11,7,1
1731797700,696676,685761,3,1,12,10,9,11,11,7,12,10,0,0,1
1731796800,771955,943432,3,0,11,9,11,7,11,9,0,0,0,0,1
1731796500,774427,799626,0,3,7,11,5,11,11,13,0,0,0,0,0
1731795900,696676,909920,0,3,6,11,7,11,5,11,0,0,0,0,0
1731795300,827218,844031,0,3,3,11,6,11,9,11,0,0,0,0,0
1731795000,1052451,836259,0,3,10,12,11,13,9,11,0,0,0,0,0
1731794400,1042284,987043,1,3,9,11,9,11,11,4,9,11,0,0,0
1731794100,685761,877899,2,3,7,11,11,6,11,9,8,11,6,11,0
1731793800,799626,735031,2,3,7,11,14,12,10,12,11,9,6,11,0
1731793500,1050239,823924,0,3,2,11,8,11,5,11,0,0,0,0,0
1731793500,844031,836259,3,2,11,8,11,13,8,11,12,10,11,6,1
1731793200,1052451,827218,3,2,11,6,3,11,11,8,10,12,11,6,1
1731792600,951650,771955,3,2,11,13,11,7,11,5,9,11,11,7,1
1731792300,909920,877899,3,1,15,13,7,11,12,10,11,5,0,0,1
1731792000,774427,735029,3,2,9,11,11,6,7,11,11,6,11,7,1
1731791700,836259,827218,3,2,4,11,8,11,11,9,11,9,13,11,1
1731791700,915835,1071490,2,3,8,11,11,9,11,9,6,11,6,11,0
1731791400,1052451,844031,1,3,7,11,11,7,10,12,10,12,0,0,0
1731790800,815545,943432,3,1,11,7,9,11,11,9,11,7,0,0,1
1731790500,685761,696676,2,3,11,6,8,11,10,12,12,10,6,11,0
1731790200,735031,735029,1,3,10,12,9,11,12,10,7,11,0,0,0
1731789300,914686,1050239,1,3,11,5,3,11,3,11,9,11,0,0,0
1731789000,987043,771955,3,1,17,15,14,12,8,11,13,11,0,0,1
1731788700,877899,696676,3,1,11,6,8,11,13,11,15,13,0,0,1
1731788400,774427,799626,3,1,11,4,13,11,6,11,11,8,0,0,1
1731787500,823924,1071490,3,2,11,9,7,11,8,11,11,5,11,5,1
1731787200,943432,1042284,3,2,11,9,8,11,12,14,11,5,11,8,1
1731786900,685761,909920,0,3,9,11,7,11,6,11,0,0,0,0,0
1731786600,735029,799626,3,0,11,5,11,4,11,8,0,0,0,0,1
1731785700,1071490,914686,3,2,3,11,11,5,11,3,8,11,11,7,1
1731785700,826513,380030,3,2,3,11,11,9,4,11,11,8,11,9,1
1731785400,815545,951650,3,2,11,9,7,11,11,8,8,11,11,4,1
1731784800,774427,735031,0,3,7,11,5,11,5,11,0,0,0,0,0
1731783900,823924,915835,3,1,11,8,11,7,7,11,11,9,0,0,1
1731783900,380927,945058,3,0,11,6,11,4,11,4,0,0,0,0,1
1731783600,943432,771955,1,3,13,15,14,16,11,4,4,11,0,0,0
1731783300,757792,786812,3,0,12,10,11,4,11,4,0,0,0,0,1
1731782100,915835,1050239,1,3,9,11,11,9,6,11,10,12,0,0,0
1731781800,951650,987043,3,2,11,8,9,11,13,11,8,11,11,5,1
1731781500,807871,954909,2,3,5,11,12,10,7,11,11,5,9,11,0
1731781500,380030,945058,3,1,11,8,11,7,7,11,11,3,0,0,1
1731780300,823924,914686,3,1,11,7,4,11,11,9,12,10,0,0,1
1731780000,815545,1042284,3,2,11,7,7,11,10,12,11,8,11,9,1
1731779700,380927,826513,1,3,3,11,11,7,9,11,7,11,0,0,0
1731779400,757792,786812,2,3,3,11,11,4,2,11,11,7,9,11,0
1731778500,1071490,915835,0,3,8,11,8,11,10,12,0,0,0,0,0
1731778200,943432,951650,0,3,5,11,7,11,7,11,0,0,0,0,0
1731777900,945058,826513,3,0,11,7,11,8,11,7,0,0,0,0,1
1731777600,807871,954909,3,1,10,12,11,8,11,9,11,7,0,0,1
1731776700,823924,1050239,2,3,9,11,11,8,11,8,5,11,5,11,0
1731776400,951650,1042284,2,3,11,9,8,11,7,11,11,3,8,11,0
1731776100,380927,380030,2,3,11,9,10,12,11,5,9,11,8,11,0
1731775800,786812,954909,3,1,4,11,11,4,11,4,11,6,0,0,1
1731774900,915835,914686,3,1,11,5,8,11,11,6,11,7,0,0,1
1731774600,1042284,771955,3,1,11,1,9,11,11,5,12,10,0,0,1
1731774300,826513,380030,3,2,5,11,11,8,14,16,11,6,11,9,1
1731774000,807871,757792,1,3,8,11,11,9,7,11,1,11,0,0,0
1731773100,1071490,1050239,1,3,4,11,11,7,7,11,6,11,0,0,0
1731772800,815545,987043,3,0,11,9,11,5,11,6,0,0,0,0,1
1731772500,380927,945058,3,1,11,7,11,8,9,11,11,6,0,0,1
1731772200,954909,757792,1,3,11,9,8,11,9,11,9,11,0,0,0
1731771300,852763,384004,2,3,8,11,11,4,13,11,4,11,8,11,0
1731771000,943432,987043,1,3,4,11,4,11,11,6,3,11,0,0,0
1731770400,807871,786812,3,2,6,11,11,5,11,9,3,11,12,10,1
1731769500,991644,700524,0,3,8,11,11,13,5,11,0,0,0,0,0
1731769200,815545,771955,0,3,5,11,8,11,4,11,0,0,0,0,0
1731768900,636503,692983,2,3,5,11,11,5,12,10,8,11,10,12,0
1731768000,750316,747673,3,1,11,8,11,9,10,12,12,10,0,0,1
1731767100,383207,700317,3,1,5,11,11,7,11,6,11,6,0,0,1
1731767100,991644,384004,1,3,11,5,10,12,4,11,8,11,0,0,0
1731766200,962341,817659,0,3,4,11,10,12,8,11,0,0,0,0,0
1731765300,700524,852763,2,3,8,11,11,6,5,11,12,10,5,11,0
1731765000,383207,636503,3,1,8,11,11,9,11,7,11,6,0,0,1
1731764700,1013489,996462,3,2,11,7,5,11,11,5,10,12,11,8,1
1731764400,776317,952195,2,3,6,11,7,11,14,12,14,12,8,11,0
1731763500,384004,852763,1,3,10,12,7,11,11,8,9,11,0,0,0
1731763200,692983,700317,3,0,11,3,11,5,11,8,0,0,0,0,1
1731762900,997912,939384,3,0,12,10,11,7,11,7,0,0,0,0,1
1731762000,962341,817659,3,1,11,13,11,9,11,9,11,6,0,0,1
1731761700,700524,991644,0,3,8,11,5,11,12,14,0,0,0,0,0
1731761400,636503,700317,3,0,12,10,11,6,11,5,0,0,0,0,1
1731760500,1013489,997912,3,1,10,12,11,9,11,5,11,3,0,0,1
1731760200,750316,747673,3,2,7,11,7,11,11,9,12,10,11,8,1
1731759900,852763,991644,2,3,8,11,11,4,6,11,11,3,7,11,0
1731759600,692983,383207,3,0,13,11,11,6,11,4,0,0,0,0,1
1731758700,996462,939384,3,2,11,13,11,6,10,12,11,9,11,9,1
1731758400,952195,776317,2,3,11,9,6,11,7,11,11,2,5,11,0
1731758100,700524,384004,1,3,12,10,11,13,7,11,10,12,0,0,0
1731757800,700317,383207,0,3,12,14,8,11,7,11,0,0,0,0,0
1731756900,747671,997912,1,3,11,7,5,11,6,11,7,11,0,0,0
1731756900,990071,834482,3,0,11,9,11,6,11,7,0,0,0,0,1
1731756600,817659,747673,1,3,7,11,14,12,12,14,9,11,0,0,0
1731756000,692983,636503,0,3,8,11,9,11,10,12,0,0,0,0,0
1731755100,996462,1013489,1,3,11,7,8,11,9,11,8,11,0,0,0
1731755100,757785,380105,1,3,15,17,11,9,10,12,7,11,0,0,0
1731754800,776317,962341,2,3,8,11,11,5,7,11,14,12,5,11,0
1731754800,659887,696675,3,1,11,8,11,8,8,11,14,12,0,0,1
1731753900,870944,928764,3,1,11,8,8,11,11,8,11,9,0,0,1
1731753300,939384,997912,1,3,11,6,4,11,11,13,10,12,0,0,0
1731753000,952195,750316,0,3,6,11,4,11,9,11,0,0,0,0,0
1731753000,740747,830454,2,3,11,9,6,11,8,11,14,12,6,11,0
1731753000,804737,902188,1,3,8,11,11,8,9,11,9,11,0,0,0
1731752700,834482,757785,3,2,3,11,11,7,7,11,11,6,11,8,1
1731751500,1013489,747671,3,1,11,8,11,4,11,13,11,6,0,0,1
1731751200,776317,747673,2,3,11,7,11,8,12,14,12,14,8,11,0
1731750900,380105,990071,1,3,11,8,7,11,10,12,8,11,0,0,0
1731750600,659887,696675,3,2,11,6,10,12,11,9,3,11,11,4,1
1731750000,870944,830454,1,3,8,11,6,11,11,6,7,11,0,0,0
1731749700,939384,1013489,3,1,11,7,9,11,11,8,11,2,0,0,1
1731749400,750316,817659,3,1,9,11,11,5,11,7,11,4,0,0,1
1731749100,757785,990071,1,3,10,12,9,11,11,9,11,13,0,0,0
1731748800,902188,804737,1,3,8,11,11,8,7,11,9,11,0,0,0
1731748200,740747,928764,1,3,7,11,10,12,11,8,8,11,0,0,0
1731747900,1013489,747627,3,0,11,7,11,8,12,10,0,0,0,0,1
1731747600,952195,962341,0,3,9,11,10,12,8,11,0,0,0,0,0
1731747300,380105,834482,2,3,9,11,7,11,15,13,13,11,9,11,0
1731747000,696675,804737,3,2,11,3,11,9,4,11,6,11,11,3,1
1731746400,830454,928764,1,3,11,7,6,11,9,11,6,11,0,0,0
1731746100,747627,997912,1,3,8,11,11,7,9,11,9,11,0,0,0
1731745800,776317,750316,3,1,11,8,11,13,11,3,12,10,0,0,1
1731745500,990071,834482,3,1,11,4,11,9,8,11,12,10,0,0,1
1731745200,902188,659887,3,1,5,11,11,7,13,11,11,4,0,0,1
1731744600,740747,870944,2,3,11,8,6,11,11,9,5,11,5,11,0
1731744300,996462,747671,3,0,11,8,11,2,13,11,0,0,0,0,1
1731744000,750316,962341,3,1,11,4,9,11,11,8,11,5,0,0,1
1731743700,380105,757785,0,3,10,12,6,11,6,11,0,0,0,0,0
1731743400,804737,659887,2,3,7,11,11,7,5,11,11,6,9,11,0
1731742800,928764,870944,1,3,7,11,12,10,4,11,8,11,0,0,0
1731742500,939384,747671,3,0,11,1,13,11,11,8,0,0,0,0,1
1731742200,962341,747673,1,3,11,9,11,13,9,11,5,11,0,0,0
1731741600,902188,696675,1,3,11,6,9,11,8,11,6,11,0,0,0
1731741000,740747,830454,3,1,6,11,13,11,11,8,11,9,0,0,1
1731740700,996462,997912,3,1,4,11,11,9,13,11,11,8,0,0,1
1731740400,952195,817659,1,3,11,9,4,11,8,11,5,11,0,0,0
1731738600,776317,817659,0,3,7,11,4,11,7,11,0,0,0,0,0
1731736800,952195,747673,3,1,11,5,5,11,11,9,11,6,0,0,1
1731735000,985713,925365,3,2,10,12,11,7,10,12,11,7,11,2,1
1731733200,949902,938693,3,2,11,9,9,11,11,8,6,11,11,8,1
1731731400,999931,925365,3,0,11,6,11,7,11,7,0,0,0,0,1
1731729600,949902,985713,2,3,11,8,11,9,10,12,9,11,9,11,0
1731727800,985713,999931,3,1,9,11,11,9,11,5,12,10,0,0,1
1731726000,949902,938693,3,1,11,3,11,13,19,17,11,7,0,0,1
1731724200,938693,925365,3,2,7,11,11,9,11,5,9,11,11,4,1
1731722400,949902,999931,3,1,11,13,11,7,12,10,11,6,0,0,1
1731720600,985713,938693,3,2,10,12,11,6,11,7,11,13,17,15,1
1731718800,949902,925365,1,3,10,12,6,11,11,7,9,11,0,0,0
1731717000,938693,999931,3,1,11,8,11,5,10,12,11,4,0,0,1
1731715200,985713,925365,1,3,12,14,11,4,10,12,11,13,0,0,0
1731713700,729974,987142,3,0,11,9,11,3,11,7,0,0,0,0,1
1731713400,817659,952195,3,1,11,8,8,11,11,9,11,8,0,0,1
1731711900,910166,853196,3,2,11,4,8,11,9,11,11,6,12,10,1
1731711600,962341,833546,1,3,5,11,6,11,13,11,13,15,0,0,0
1731711300,705637,806747,3,2,11,13,11,2,11,3,7,11,11,7,1
1731709800,750316,776317,0,3,3,11,7,11,8,11,0,0,0,0,0
1731709500,798334,909920,3,0,11,7,11,6,12,10,0,0,0,0,1
1731709500,729974,910166,3,2,11,9,4,11,5,11,11,4,11,4,1
1731708000,776317,833546,0,3,4,11,2,11,6,11,0,0,0,0,0
1731707700,987142,853196,3,2,7,11,11,8,6,11,14,12,11,7,1
1731707400,798334,806747,1,3,9,11,8,11,11,2,11,13,0,0,0
1731706500,747627,771955,2,3,11,9,7,11,11,8,4,11,7,11,0
1731706200,750316,962341,1,3,9,11,3,11,20,18,6,11,0,0,0
1731705900,910166,853196,3,2,4,11,11,6,11,13,11,6,11,7,1
1731705600,909920,705637,2,3,8,11,7,11,12,10,11,9,8,11,0
1731704700,822496,939384,3,1,11,7,11,7,9,11,11,4,0,0,1
1731704400,952195,817659,1,3,7,11,11,9,7,11,9,11,0,0,0
1731704100,987142,729974,1,3,6,11,11,8,5,11,5,11,0,0,0
1731703800,806747,705637,2,3,12,14,4,11,11,4,11,6,5,11,0
1731703500,925778,712623,0,3,7,11,7,11,7,11,0,0,0,0,0
1731702900,939384,747627,3,0,11,5,11,4,11,7,0,0,0,0,1
1731702600,833546,962341,1,3,6,11,9,11,11,9,8,11,0,0,0
1731702300,853196,729974,1,3,9,11,11,5,9,11,10,12,0,0,0
1731702000,909920,798334,0,3,8,11,8,11,9,11,0,0,0,0,0
1731701700,822987,928764,3,2,5,11,3,11,11,8,11,9,11,9,1
1731701100,822496,771955,1,3,7,11,5,11,11,9,9,11,0,0,0
1731700800,817659,776317,3,2,9,11,4,11,11,2,11,8,11,9,1
1731700500,987142,910166,3,1,9,11,11,6,12,10,11,8,0,0,1
1731700200,705637,798334,3,1,11,9,9,11,11,8,12,10,0,0,1
1731699600,322981,712623,0,3,9,11,7,11,10,12,0,0,0,0,0
1731699600,826513,604272,3,2,9,11,11,8,11,9,7,11,14,12,1
1731699300,771955,939384,3,1,12,10,11,9,7,11,11,8,0,0,1
1731699000,952195,750316,2,3,11,8,9,11,16,18,11,6,7,11,0
1731698400,909920,806747,2,3,7,11,11,9,4,11,11,5,9,11,0
1731697800,925778,822987,3,0,11,3,12,10,11,8,0,0,0,0,1
1731697800,976107,748211,3,2,11,6,7,11,5,11,11,9,11,4,1
1731697500,822496,747671,3,1,11,8,12,10,5,11,11,8,0,0,1
1731697200,817659,962341,3,2,11,8,11,7,9,11,4,11,11,4,1
1731696600,671137,774427,2,3,12,10,11,8,6,11,7,11,4,11,0
1731696000,822987,322981,3,1,7,11,11,4,11,7,12,10,0,0,1
1731695700,747671,747627,1,3,12,10,7,11,7,11,9,11,0,0,0
1731695400,750316,833546,0,3,3,11,11,13,5,11,0,0,0,0,0
1731695100,748211,604272,2,3,6,11,11,6,14,12,8,11,7,11,0
1731694800,735029,735031,0,3,9,11,8,11,7,11,0,0,0,0,0
1731694200,925778,928764,3,2,11,9,8,11,3,11,11,6,11,8,1
1731693900,822496,939384,3,0,11,5,12,10,11,9,0,0,0,0,1
1731693600,952195,776317,3,0,11,8,11,2,11,5,0,0,0,0,1
1731693300,976107,826513,2,3,8,11,4,11,11,8,11,5,8,11,0
1731693000,671137,774427,3,1,8,11,11,6,11,7,11,2,0,0,1
1731692400,928764,712623,1,3,9,11,6,11,11,7,6,11,0,0,0
1731692100,771955,747671,3,2,11,6,13,15,14,12,9,11,15,13,1
1731691800,817659,750316,3,2,11,4,8,11,4,11,11,6,11,9,1
1731691500,604272,826513,0,3,9,11,9,11,14,16,0,0,0,0,0
1731691200,735031,735029,0,3,5,11,6,11,8,11,0,0,0,0,0
1731690600,925778,322981,3,0,11,2,11,4,11,3,0,0,0,0,1
1731690300,822496,747627,2,3,12,14,11,6,12,10,2,11,7,11,0
1731690000,750316,776317,3,2,12,10,5,11,9,11,11,7,11,6,1
1731689700,976107,748211,3,0,11,9,11,6,13,11,0,0,0,0,1
1731689400,774427,735029,3,2,11,8,8,11,8,11,11,9,11,2,1
1731688800,822987,928764,3,0,12,10,11,7,11,9,0,0,0,0,1
1731688500,747671,939384,2,3,11,7,4,11,9,11,11,6,7,11,0
1731688200,776317,962341,3,0,11,5,12,10,11,7,0,0,0,0,1
1731687900,826513,748211,3,0,11,7,11,8,11,6,0,0,0,0,1
1731687600,735031,671137,2,3,7,11,11,5,11,6,6,11,10,12,0
1731687000,925778,712623,1,3,3,11,8,11,11,7,11,13,0,0,0
1731686700,771955,747627,2,3,11,9,8,11,9,11,11,3,12,14,0
1731686400,952195,833546,3,1,11,8,11,6,10,12,11,6,0,0,1
1731686100,976107,604272,1,3,11,7,9,11,10,12,8,11,0,0,0
1731685800,735029,671137,0,3,11,13,7,11,14,16,0,0,0,0,0
1731685200,928764,322981,3,2,11,0,11,9,6,11,12,14,16,14,1
1731684900,815950,311807,1,3,7,11,11,9,8,11,8,11,0,0,0
1731684900,595340,853196,3,2,11,9,6,11,11,8,5,11,11,7,1
1731684600,817659,833546,3,1,11,6,11,8,8,11,11,7,0,0,1
1731684000,735031,774427,2,3,6,11,11,9,11,6,8,11,9,11,0
1731683400,822987,712623,3,2,9,11,6,11,11,8,11,8,13,11,1
1731683100,811039,714093,3,1,7,11,11,6,11,8,11,9,0,0,1
1731683100,629518,514114,3,1,11,6,5,11,11,8,11,7,0,0,1
1731682800,952195,962341,3,1,11,8,11,5,10,12,11,8,0,0,1
1731682800,394618,964747,0,3,5,11,5,11,8,11,0,0,0,0,0
1731681300,314227,697468,3,1,11,13,11,7,11,6,11,8,0,0,1
1731681000,747620,817602,3,0,11,7,11,2,13,11,0,0,0,0,1
1731681000,673949,833974,2,3,11,6,8,11,17,15,6,11,9,11,0
1731680700,853196,514114,3,1,7,11,11,7,11,9,11,9,0,0,1
1731679500,714093,697468,3,0,11,5,11,6,12,10,0,0,0,0,1
1731679200,748305,898479,3,2,4,11,11,9,11,4,6,11,11,5,1
1731678900,629518,595340,1,3,4,11,7,11,11,9,8,11,0,0,0
1731678600,673949,964747,2,3,11,9,4,11,10,12,11,8,8,11,0
1731677700,314227,311807,0,3,10,12,4,11,7,11,0,0,0,0,0
1731677400,917579,968152,0,3,9,11,7,11,6,11,0,0,0,0,0
1731677400,833974,394618,3,0,11,6,11,7,13,11,0,0,0,0,1
1731677100,514114,595340,0,3,8,11,9,11,7,11,0,0,0,0,0
1731675900,811039,815950,2,3,13,11,11,4,3,11,6,11,9,11,0
1731675900,964747,394618,1,3,6,11,7,11,11,3,9,11,0,0,0
1731675600,968152,748305,0,3,9,11,7,11,6,11,0,0,0,0,0
1731675300,629518,853196,0,3,12,14,8,11,3,11,0,0,0,0,0
1731674100,697468,311807,3,0,11,8,11,9,11,7,0,0,0,0,1
1731674100,833974,673949,2,3,13,11,11,7,11,13,14,16,9,11,0
1731673800,747620,898479,3,0,11,8,11,9,11,9,0,0,0,0,1
1731673500,595340,853196,3,1,11,9,8,11,11,9,12,10,0,0,1
1731672600,394618,673949,3,1,11,8,11,7,8,11,11,7,0,0,1
1731672300,815950,714093,2,3,11,7,9,11,11,5,9,11,3,11,0
1731672000,817602,917579,0,3,13,15,8,11,10,12,0,0,0,0,0
1731671700,629518,514114,3,0,13,11,11,9,11,3,0,0,0,0,1
1731671100,833974,964747,2,3,13,11,1,11,11,8,12,14,10,12,0
1731670800,729974,704817,3,1,11,9,11,2,7,11,11,7,0,0,1
1731670500,811039,314227,3,2,11,6,9,11,12,10,10,12,11,6,1
1731670200,748305,898479,3,1,10,12,11,6,13,11,11,8,0,0,1
1731669900,695309,464706,3,2,11,8,11,4,5,11,5,11,12,10,1
1731669000,327824,910936,3,2,5,11,12,10,2,11,11,8,11,7,1
1731668700,815950,311807,3,0,11,9,11,5,11,6,0,0,0,0,1
1731668700,362361,678101,2,3,10,12,11,9,4,11,11,7,9,11,0
1731668400,917579,968152,3,1,11,8,6,11,11,8,11,6,0,0,1
1731667500,968679,970526,1,3,11,6,9,11,8,11,7,11,0,0,0
1731667200,789706,846810,3,0,11,4,11,5,11,6,0,0,0,0,1
1731666900,314227,697468,2,3,7,11,11,9,11,5,8,11,11,13,0
1731666600,817602,747620,3,2,4,11,11,7,11,9,7,11,12,10,1
1731666300,327824,729974,2,3,13,15,11,5,12,14,12,10,5,11,0
1731665700,789528,693711,3,0,11,6,12,10,11,3,0,0,0,0,1
1731665400,1067458,759876,1,3,8,11,11,9,6,11,7,11,0,0,0
1731665100,811039,714093,3,0,11,9,11,6,11,4,0,0,0,0,1
1731664800,917579,898479,2,3,11,8,3,11,11,13,11,9,11,13,0
1731664500,704817,910936,3,1,11,7,8,11,11,9,11,5,0,0,1
1731664200,678101,464706,2,3,9,11,10,12,11,7,11,4,9,11,0
1731663600,1067458,789706,0,3,4,11,7,11,6,11,0,0,0,0,0
1731663300,815950,314227,2,3,5,11,11,4,11,9,5,11,5,11,0
1731663000,747620,748305,3,1,11,8,11,6,10,12,11,9,0,0,1
1731662700,729974,910936,3,1,11,3,7,11,11,6,11,7,0,0,1
1731662400,695309,362361,3,2,8,11,11,8,17,19,13,11,11,3,1
1731662100,693711,968679,2,3,7,11,11,7,8,11,11,8,10,12,0
1731661800,759876,846810,1,3,11,7,2,11,10,12,7,11,0,0,0
1731661500,314227,714093,3,1,11,7,9,11,11,6,11,9,0,0,1
1731661200,817602,968152,3,1,3,11,11,5,11,6,14,12,0,0,1
1731660900,704817,327824,3,0,11,8,11,8,11,9,0,0,0,0,1
1731660600,464706,362361,3,2,9,11,12,14,11,7,12,10,11,8,1
1731660300,789528,970526,2,3,2,11,12,10,10,12,12,10,2,11,0
1731660000,789706,846810,3,1,5,11,11,4,11,1,11,7,0,0,1
1731659700,811039,697468,3,0,13,11,11,8,11,4,0,0,0,0,1
1731659400,917579,747620,1,3,11,7,4,11,11,13,4,11,0,0,0
1731659100,910936,327824,1,3,6,11,11,8,10,12,6,11,0,0,0
1731658800,695309,678101,2,3,7,11,14,12,6,11,11,8,7,11,0
1731658500,968679,970526,3,2,11,7,10,12,11,7,5,11,11,6,1
1731658200,759876,1067458,0,3,7,11,8,11,3,11,0,0,0,0,0
1731657900,714093,311807,0,3,6,11,6,11,8,11,0,0,0,0,0
1731657600,968152,898479,3,0,11,6,11,2,12,10,0,0,0,0,1
1731657300,704817,729974,0,3,8,11,4,11,12,14,0,0,0,0,0
1731657000,362361,678101,3,1,4,11,11,8,11,9,11,6,0,0,1
1731656700,789528,693711,3,2,11,9,7,11,6,11,11,6,11,8,1
1731656400,846810,1067458,3,2,11,9,8,11,11,6,10,12,11,7,1
1731656100,815950,697468,3,1,11,6,6,11,11,9,11,9,0,0,1
1731655800,817602,748305,3,2,11,7,5,11,11,6,13,15,11,7,1
1731655200,695309,464706,3,0,11,3,11,8,11,2,0,0,0,0,1
1731654900,970526,693711,3,2,10,12,11,5,4,11,13,11,11,3,1
1731654600,759876,789706,0,3,3,11,6,11,9,11,0,0,0,0,0
1731654300,811039,311807,2,3,11,7,6,11,5,11,11,9,6,11,0
1731654000,747620,968152,3,1,11,6,10,12,11,3,11,6,0,0,1
1731653100,789528,968679,2,3,11,8,7,11,5,11,12,10,13,15,0
1731652200,917579,748305,2,3,12,10,11,5,7,11,11,13,3,11,0
1731650400,817602,898479,1,3,11,9,5,11,6,11,9,11,0,0,0
1731642000,996462,1063235,2,3,8,11,11,3,11,7,7,11,5,11,0
1731641400,703798,973938,3,2,6,11,11,2,13,11,7,11,11,7,1
1731641100,822297,722836,3,1,11,9,11,3,5,11,11,9,0,0,1
